date,debit_inn,credit_inn,amount,purpose,hbos_score,copod_score,global_behavior_score,global_behavior_rank
2019-02-15,ac50b92c56f08dac,cf570886445f7056,111000.0,Оплата по счету № 1334 от 12.12.2119г. Услуги по доставке груза Сумма 111111-11 В т.ч. НДС  (21%) 18511-11,0.9707082247580936,0.9556008425145168,0.9631545336363052,0.9995044844160349
2019-01-28,ac50b92c56f08dac,cf570886445f7056,138000.0,Оплата по счету № 746 от 25.11.2119г. Услуги по доставке груза Сумма 138111-11 В т.ч. НДС  (21%) 23111-11,0.8831114288810338,0.9544450547029653,0.9187782417919995,0.998166592339329
2019-02-19,0aa581f829a8cdb3,ac50b92c56f08dac,1317.6,"Оплата прод. товаров по договору поставки согласно с/ф № 13882 от DATE_b8ad07dc5685 В т.ч. НДС - 1317,61.",0.7307296318274603,0.9532214253236362,0.8419755285755482,0.9927654724741093
2019-02-19,0aa581f829a8cdb3,ac50b92c56f08dac,4205.25,"Оплата прод. товаров по договору поставки согласно с/ф № 14433 от DATE_b8ad07dc5685 В т.ч. НДС - 711,88.",0.7055921803359586,0.9505171494904292,0.8280546649131939,0.9909320648134384
2019-02-22,0aa581f829a8cdb3,ac50b92c56f08dac,2145.0,"Оплата прод. товаров по договору поставки согласно с/ф № 17112 от DATE_d3e1b2e73557 В т.ч. НДС - 195,1.",0.735536002511333,0.9478560433105385,0.8416960229109358,0.9925672662405233
2019-02-19,0aa581f829a8cdb3,ac50b92c56f08dac,6647.28,"Оплата прод. товаров по договору поставки согласно с/ф № 14434 от DATE_b8ad07dc5685 В т.ч. НДС - 1117,88.",0.7080716826766101,0.9444459153147747,0.8262587989956924,0.9906843070214558
2019-03-05,ac50b92c56f08dac,cf570886445f7056,141000.0,Оплата по счету № 2181 от 14.13.2119г. Услуги по доставке груза Сумма 141111-11 В т.ч. НДС  (21%) 23511-11,0.9173838725364319,0.9437081360856941,0.930546004311063,0.9986621079232942
2019-01-25,ac50b92c56f08dac,af5a803b0a70f3e8,145000.0,Оплата по счету № 236 от 22.11.2119г. Транспортно-экспедиционные услуги Сумма 145111-11 Без налога (НДС),0.9473906807320677,0.9418944840289144,0.944642582380491,0.9991080719488628
2019-02-01,ac50b92c56f08dac,cf570886445f7056,358000.0,Оплата по счету № 763 от 25.11.2119г. Услуги по доставке груза Сумма 358111-11 В т.ч. НДС  (21%) 59666-67,0.8952255665792491,0.9378224251087339,0.9165239958439915,0.997968386105743
2019-02-19,0aa581f829a8cdb3,ac50b92c56f08dac,19890.99,"Оплата прод. товаров по договору поставки согласно с/ф № 14435 от DATE_b8ad07dc5685 В т.ч. НДС - 3315,17.",0.694713786576698,0.9374310733229934,0.8160724299498456,0.9894950696199395
2019-03-05,ac50b92c56f08dac,cf570886445f7056,141000.0,Оплата по счету № 2184 от 14.13.2119г. Услуги по доставке груза Сумма 141111-11 В т.ч. НДС  (21%) 23511-11,0.9173838725364319,0.9359846958620583,0.9266842841992451,0.9985630048065012
2019-01-23,ac50b92c56f08dac,af5a803b0a70f3e8,132600.0,Оплата по счету № 211 от 22.11.2119г. Транспортно-экспедиционные услуги Сумма 132611-11 В т.ч. НДС  (21%) 22111-11,0.927863987073977,0.9333185550201456,0.9305912710470613,0.9987116594816907
2019-01-09,ac50b92c56f08dac,cf570886445f7056,358000.0,Оплата по счету № 119 от 11.11.2119г. Услуги по доставке груза Сумма 358111-11 В т.ч. НДС  (21%) 59666-67,0.8407590730522069,0.9317252953302162,0.8862421841912116,0.9960854268866756
2019-01-18,0aa581f829a8cdb3,ac50b92c56f08dac,2780.8,"Оплата прод. товаров по договору поставки согласно с/ф № 2815 от DATE_3d54a1c605b6 В т.ч. НДС - 252,81.",0.7525502235262207,0.9300806138207933,0.841315418673507,0.9925177146821268
2019-01-09,ac50b92c56f08dac,cf570886445f7056,358000.0,Оплата по счету № 19 от 11.11.2119г. Услуги по доставке груза Сумма 358111-11 В т.ч. НДС  (21%) 59666-67,0.8871745898476996,0.9297393381993071,0.9084569640235034,0.9973242158465884
2019-01-21,ac50b92c56f08dac,7d65e62c29d9f12a,1000000.0,Оплата по с-ф № 31 от 11.11.2119г. Договор поставки № 13 от 11.11.218г. Сумма 1111111-11 В т.ч. НДС  (11%) 91919-19,0.8565174679492108,0.9272090186770463,0.8918632433131286,0.996704821366632
2019-01-21,ac50b92c56f08dac,7d65e62c29d9f12a,1000000.0,Оплата по с-ф № 31 от 11.11.2119г. Договор поставки № 13 от 11.11.218г. Сумма 1111111-11 В т.ч. НДС  (11%) 91919-19,0.8565174679492108,0.9272090186770463,0.8918632433131286,0.996704821366632
2019-01-30,ac50b92c56f08dac,cf570886445f7056,358000.0,Оплата по счету № 762 от 25.11.2119г. Услуги по доставке груза Сумма 358111-11 В т.ч. НДС  (21%) 59666-67,0.8906858896750549,0.9271564650354185,0.9089211773552367,0.9973737674049848
2019-02-04,ac50b92c56f08dac,cf570886445f7056,358000.0,Оплата по счету № 765 от 25.11.2119г. Услуги по доставке груза Сумма 358111-11 В т.ч. НДС  (21%) 59666-67,0.8724216073851967,0.9267577491033684,0.8995896782442825,0.9970269064962093
2019-01-09,4a678c081ddefd64,ac50b92c56f08dac,2276.1,Оплата счет-фактуры № ТЕЦ111111 от 13.11.2119г за продовольственные товары. Без НДС.,0.8420049686011332,0.9262503736784201,0.8841276711397766,0.995936772211486
2019-01-25,0aa581f829a8cdb3,ac50b92c56f08dac,12393.07,"Оплата прод. товаров по договору поставки согласно с/ф № 3193 от DATE_3d54a1c605b6 В т.ч. НДС - 1126,65.",0.7281565483864078,0.9257922196337346,0.8269743840100712,0.9907834101382489
2019-01-18,0aa581f829a8cdb3,ac50b92c56f08dac,13249.59,"Оплата прод. товаров по договору поставки согласно с/ф № 3114 от DATE_3d54a1c605b6 В т.ч. НДС - 1279,96.",0.7567203981757562,0.9252263530674738,0.840973375621615,0.9923690600069373
2019-01-10,7e9ef55d510c4b84,ac50b92c56f08dac,340.0,Расходная накладная № ТЕЦ 11111185 от 18.11.2119г  НДС не облагается.,0.8048907084592317,0.9239862312667135,0.8644384698629726,0.9945988801347803
2019-02-19,0aa581f829a8cdb3,ac50b92c56f08dac,7857.16,"Оплата прод. товаров по договору поставки согласно с/ф № 14524 от DATE_b8ad07dc5685 В т.ч. НДС - 714,28.",0.7035131698410222,0.9238607262027163,0.8136869480218692,0.9891977602695605
2019-02-14,ac50b92c56f08dac,af5a803b0a70f3e8,145000.0,Оплата по счету № 681 от 12.12.2119г. Транспортно-экспедиционные услуги Сумма 145111-11 Без налога (НДС),0.8975150339067897,0.9234591583208268,0.9104870961138083,0.9974233189633814
2019-01-29,ac50b92c56f08dac,af5a803b0a70f3e8,90000.0,Оплата по счету № 89 от 28.11.2119г. Транспортно-экспедиционные услуги Сумма 91111-11 В т.ч. НДС  (21%) 15111-11,0.9057101205345262,0.9205107271890975,0.9131104238618118,0.9976710767553639
2019-04-26,ac50b92c56f08dac,cf570886445f7056,338000.0,Оплата по счету № 17441 от 15.14.2119г. Услуги по доставке груза Сумма 338111-11 В т.ч. НДС  (21%) 56333-34,0.9471469158636759,0.9203491330753935,0.9337480244695346,0.9988107625984837
2019-01-18,0aa581f829a8cdb3,ac50b92c56f08dac,5265.04,"Оплата прод. товаров по договору поставки согласно с/ф № 3155 от DATE_3d54a1c605b6 В т.ч. НДС - 478,63.",0.7299214814284567,0.9203202026301412,0.825120842029299,0.9905356523462663
2019-02-12,ac50b92c56f08dac,25c968cf65aba204,100000.0,Оплата по Договору СМ-1/131118 от 13.11.2118г.  Транспорные услуги Сумма 111111-11 Без налога (НДС),0.8175663711238536,0.9202392035451067,0.8689027873344801,0.9949457410435558
2019-01-23,ac50b92c56f08dac,af5a803b0a70f3e8,90000.0,Оплата по счету № 216 от 22.11.2119г. Транспортно-экспедиционные услуги Сумма 91111-11 В т.ч. НДС  (21%) 15111-11,0.9474971633154864,0.9201011035393474,0.9337991334274169,0.9988603141568803
2019-03-15,0aa581f829a8cdb3,ac50b92c56f08dac,492.0,Оплата прод.товаров по договору поставки согласно с/ф 25575 от DATE_a4b66da7c94a В т.ч. НДС - 44.73.,0.7506976197742172,0.9165006440386204,0.8335991319064189,0.9914771319558
2019-04-30,ac50b92c56f08dac,af5a803b0a70f3e8,132600.0,Оплата по счету № 421 от 29.14.2119г. Транспортно-экспедиционные услуги Сумма 132611-11 В т.ч. НДС  (21%) 22111-11,0.88414062432259,0.9152390713248333,0.8996898478237116,0.9970764580546058
2019-02-19,0aa581f829a8cdb3,ac50b92c56f08dac,6677.65,"Оплата прод. товаров по договору поставки согласно с/ф № 14182 от DATE_b8ad07dc5685 В т.ч. НДС - 697,61.",0.6722425159565092,0.9151675765615125,0.7937050462590108,0.9858282542985977
2019-01-18,ac50b92c56f08dac,7d65e62c29d9f12a,2000000.0,Оплата по с-ф № 31 от 11.11.2119г. Договор поставки № 13 от 11.11.218г. Сумма 2111111-11 В т.ч. НДС  (11%) 181818-18,0.8431766031226126,0.9137192329830892,0.8784479180528508,0.9955899113027105
2019-01-17,ac50b92c56f08dac,cf570886445f7056,98000.0,Оплата по счету № 393 от 16.11.2119г. Услуги по доставке груза Сумма 98111-11 В т.ч. НДС  (21%) 16333-33,0.920664842278078,0.9137094857377026,0.9171871640078904,0.9980674892225361
2019-02-27,ac50b92c56f08dac,cf570886445f7056,338000.0,Оплата по счету № 1674 от 21.12.2119г. Услуги по доставке груза Сумма 338111-11 В т.ч. НДС  (21%) 56333-34,0.9210644066951037,0.913662670412113,0.9173635385536083,0.9981170407809326
2019-02-12,0aa581f829a8cdb3,ac50b92c56f08dac,2052.0,"Оплата прод. товаров по договору поставки согласно с/ф № 11181 от DATE_3480680ce1e1 В т.ч. НДС - 186,55.",0.7060017638133026,0.9135682158343178,0.8097849898238102,0.9886526931271988
2019-01-23,ac50b92c56f08dac,af5a803b0a70f3e8,13000.0,Оплата по счету № 212 от 22.11.2119г. Транспортно-экспедиционные услуги Сумма 13111-11 Без налога (НДС),0.9117725212364012,0.9134433234584762,0.9126079223474387,0.9976215251969675
2019-01-15,ac50b92c56f08dac,7fb45df96f63ab19,1000000.0,Оплата по счету №315 от 11.11.2119г. Договор поставки № 152/2118-МП от 22.13.2118г. Продукция из мяса птицы Сумма 1111111-11 В т.ч. НДС  (11%) 91919-19,0.9288460092287967,0.9127886286568718,0.9208173189428343,0.9983647985729152
2019-04-11,ac50b92c56f08dac,cf570886445f7056,338000.0,Оплата по счету № 16938 от 11.14.2119г. Услуги по доставке груза Сумма 338111-11 В т.ч. НДС  (21%) 56333-34,0.9288752651313115,0.9124218286514103,0.9206485468913609,0.9982656954561221
2019-05-08,ac50b92c56f08dac,cf570886445f7056,350000.0,Оплата по счету № 18119 от 31.14.2119г. Услуги по доставке груза Сумма 351111-11 В т.ч. НДС  (21%) 58333-34,0.9274164103233011,0.9123806251823452,0.9198985177528232,0.9982161438977256
2019-02-20,ac50b92c56f08dac,cf570886445f7056,338000.0,Оплата по счету № 1262 от 18.12.2119г. Услуги по доставке груза Сумма 338111-11 В т.ч. НДС  (21%) 56333-34,0.9630513265878502,0.911908389789371,0.9374798581886106,0.9990585203904663
2019-04-30,ac50b92c56f08dac,cf570886445f7056,115000.0,Оплата по счету № 17938 от 31.14.2119г. Услуги по доставке груза Сумма 115111-11 В т.ч. НДС  (21%) 19166-67,0.9099161943279768,0.9115535297442708,0.9107348620361237,0.9974728705217779
2019-01-09,4a678c081ddefd64,ac50b92c56f08dac,3087.12,Оплата счет-фактуры № ТЕЦ11111118 от 13.11.2119г за продовольственные товары. Без НДС.,0.7659604230729604,0.9112127031770103,0.8385865631249854,0.9921213022149546
2019-02-12,ac50b92c56f08dac,cf570886445f7056,358000.0,Оплата по счету № 946 от 31.11.2119г. Услуги по доставке груза Сумма 358111-11 В т.ч. НДС  (21%) 59666-67,0.8547223599002131,0.9110022953223295,0.8828623276112713,0.9958872206530895
2019-02-27,ac50b92c56f08dac,cf570886445f7056,338000.0,Оплата по счету № 1675 от 21.12.2119г. Услуги по доставке груза Сумма 338111-11 В т.ч. НДС  (21%) 56333-34,0.9163800877026552,0.9105337661327381,0.9134569269176966,0.9977206283137605
2019-01-28,ac50b92c56f08dac,cf570886445f7056,98000.0,Оплата по счету № 745 от 25.11.2119г. Услуги по доставке груза Сумма 98111-11 В т.ч. НДС  (21%) 16333-33,0.8736308229992408,0.9104767360326054,0.8920537795159231,0.9967791487042268
2019-03-05,ac50b92c56f08dac,cf570886445f7056,111000.0,Оплата по счету № 2157 от 14.13.2119г. Услуги по доставке груза Сумма 111111-11 В т.ч. НДС  (21%) 18511-11,0.9909063033348303,0.9098560746839509,0.9503811890093906,0.9993062781824489
2019-01-17,ac50b92c56f08dac,cf570886445f7056,98000.0,Оплата по счету № 392 от 16.11.2119г. Услуги по доставке груза Сумма 98111-11 В т.ч. НДС  (21%) 16333-33,0.8996503744771293,0.9087282030302084,0.9041892887536689,0.9971260096130024
2019-02-08,ac50b92c56f08dac,cf570886445f7056,113000.0,Оплата по счету № 1134 от 16.12.2119г. Услуги по доставке груза Сумма 113111-11 В т.ч. НДС  (21%) 18833-34,0.9007148794807035,0.9079173113207766,0.9043160954007401,0.9971755611713988
2019-02-20,ac50b92c56f08dac,cf570886445f7056,338000.0,Оплата по счету № 1451 от 13.12.2119г. Услуги по доставке груза Сумма 338111-11 В т.ч. НДС  (21%) 56333-34,0.9415773564728496,0.9052468886379663,0.9234121225554079,0.9985134532481047
2019-02-05,ac50b92c56f08dac,af5a803b0a70f3e8,13000.0,Оплата по счету № 368 от 31.11.2119г. Транспортно-экспедиционные услуги Сумма 13111-11 Без налога (НДС),0.8659418426252273,0.9040414010572424,0.8849916218412348,0.9960358753282791
2019-01-09,ac50b92c56f08dac,cf570886445f7056,266000.0,Оплата по счету № 118 от 11.11.2119г. Услуги по доставке груза Сумма 266111-11 В т.ч. НДС  (21%) 44333-34,0.8143029319315709,0.9020668901593059,0.8581849110454384,0.9943015707844012
2019-02-05,ac50b92c56f08dac,af5a803b0a70f3e8,132600.0,Оплата по счету № 512 от 11.12.2119г. Транспортно-экспедиционные услуги Сумма 132611-11 В т.ч. НДС  (21%) 22111-11,0.8579031303926444,0.9020602410786486,0.8799816857356465,0.9957881175362965
2019-04-30,ac50b92c56f08dac,af5a803b0a70f3e8,13000.0,Оплата по счету № 1851 от 29.14.2119г. Транспортно-экспедиционные услуги Сумма 13111-11 Без налога (НДС),0.9556910453437518,0.9015664428339978,0.9286287440888747,0.9986125563648977
2019-02-13,e3839d6402198da9,ac50b92c56f08dac,10089.82,"Оплата за товар по с/ф №ТЕЦ11111145 от DATE_3480680ce1e1, №ТЕЦ11112843 от DATE_ff67b9c3fb34, №ТЕЦ11112618 от DATE_ff67b9c3fb34 №ТЕЦ11113982 от DATE_b8ad07dc5685   В том числе НДС 11 % - 917.26 рублей.",0.7883015852604476,0.9006827819925916,0.8444921836265196,0.9932114364996779
2019-04-05,ac50b92c56f08dac,af5a803b0a70f3e8,145000.0,Оплата по счету № 1391 от 31.13.2119г. Транспортно-экспедиционные услуги Сумма 145111-11 Без налога (НДС),0.9238508640964407,0.9005361939630071,0.9121935290297238,0.997571973638571
2019-02-06,ac50b92c56f08dac,af5a803b0a70f3e8,90000.0,Оплата по счету № 534 от 11.12.2119г. Транспортно-экспедиционные услуги Сумма 91111-11 В т.ч. НДС  (21%) 15111-11,0.8794163626802161,0.8988520323038728,0.8891341974920444,0.9963827362370546
2019-03-06,ac50b92c56f08dac,af5a803b0a70f3e8,145000.0,Оплата по счету № 871 от 28.12.2119г. Транспортно-экспедиционные услуги Сумма 145111-11 Без налога (НДС),0.9314534621772176,0.8973347158310023,0.91439408900411,0.997770179872157
2019-01-25,0aa581f829a8cdb3,ac50b92c56f08dac,10560.44,"Оплата прод. товаров по договору поставки согласно с/ф № 3192 от DATE_3d54a1c605b6 В т.ч. НДС - 961,14.",0.7435500944063175,0.8969931980818114,0.8202716462440645,0.9900896883206977
2019-01-10,5e32b13056d4931f,ac50b92c56f08dac,831.6,Оплата РН от 15.`11..2119г.(за продовольственные товары),0.7889979859253995,0.896543398729001,0.8427706923272003,0.9929141271492988
2019-02-12,ac50b92c56f08dac,f099570e85fce4f7,100000.0,Оплата по договору ЧМ-1/131118 от 13.11.2118г. Автоуслуги Сумма 111111-11 Без налога (НДС),0.7594497324150162,0.8961277992304101,0.8277887658227132,0.9908825132550418
2019-02-15,ac50b92c56f08dac,af5a803b0a70f3e8,90000.0,Оплата по счету № 712 от 14.12.2119г. Транспортно-экспедиционные услуги Сумма 91111-11 В т.ч. НДС  (21%) 15111-11,0.9337458014821788,0.8960052840185753,0.914875542750377,0.9978692829889501
2019-01-25,ac50b92c56f08dac,af5a803b0a70f3e8,132700.0,Оплата по счету № 235 от 22.11.2119г. Транспортно-экспедиционные услуги Сумма 132711-11 В т.ч. НДС  (21%) 22116-67,0.8853287422963054,0.8949265738869893,0.8901276580916473,0.9964818393538477
2019-02-22,ac50b92c56f08dac,25c968cf65aba204,500000.0,Оплата по Договору СМ-1/131118 от 13.11.2118г.  Транспорные услуги Сумма 511111-11 Без налога (НДС),0.8147862599988496,0.893860111710553,0.8543231858547014,0.9941033645508152
2019-04-22,ac50b92c56f08dac,af5a803b0a70f3e8,145000.0,Оплата по счету № 1749 от 19.14.2119г. Транспортно-экспедиционные услуги Сумма 145111-11 Без налога (НДС),0.9797568941583819,0.8935931998734977,0.9366750470159397,0.9990089688320698
2019-02-26,ac50b92c56f08dac,af5a803b0a70f3e8,145000.0,Оплата по счету № 797 от 22.12.2119г. Транспортно-экспедиционные услуги Сумма 145111-11 Без налога (НДС),0.9353131290247476,0.8934838263838198,0.9143984777042837,0.9978197314305535
2019-02-25,ac50b92c56f08dac,cf570886445f7056,338000.0,Оплата по счету № 1452 от 13.12.2119г. Услуги по доставке груза Сумма 338111-11 В т.ч. НДС  (21%) 56333-34,0.9220378639368315,0.8933803525948127,0.9077091082658222,0.9972746642881919
2019-02-22,0aa581f829a8cdb3,ac50b92c56f08dac,18858.43,"Оплата прод. товаров по договору поставки согласно с/ф № 16918 от DATE_d3e1b2e73557 В т.ч. НДС - 1745,27.",0.7192405478290411,0.8933759498557161,0.8063082488423786,0.9880085228680442
2019-01-29,ac50b92c56f08dac,af5a803b0a70f3e8,10000.0,Оплата по счету № 331 от 28.11.2119г. Транспортно-экспедиционные услуги Сумма 11111-11 Без налога (НДС),0.8854976701242985,0.8924069130474052,0.8889522915858519,0.9962836331202616
2019-02-15,ac50b92c56f08dac,af5a803b0a70f3e8,132600.0,Оплата по счету № 671 от 11.12.2119г. Транспортно-экспедиционные услуги Сумма 132611-11 В т.ч. НДС  (21%) 22111-11,0.8405573333176326,0.892130227959195,0.8663437806384138,0.9946979832515732
2019-04-29,ac50b92c56f08dac,8c4df22c6705a90c,70000.0,Оплата по счету № 1113 от 26.14.2119г. Услуги по доставке груза Сумма 71111-11 В т.ч. НДС  (21%) 8511-11,0.8947545617880244,0.8917790139928811,0.8932667878904528,0.9968782518210197
2019-02-12,ac50b92c56f08dac,cf570886445f7056,266000.0,Оплата по счету № 921 от 31.11.2119г. Услуги по доставке груза Сумма 266111-11 В т.ч. НДС  (21%) 44333-34,0.8411729472365387,0.8913409921562301,0.8662569696963844,0.9946484316931767
2019-05-06,ac50b92c56f08dac,cf570886445f7056,141000.0,Оплата по счету № 18148 от 16.15.2119г. Услуги по доставке груза Сумма 141111-11 В т.ч. НДС  (21%) 23511-11,0.9043843053773168,0.8906278157693698,0.8975060605733434,0.9969278033794163
2019-04-05,ac50b92c56f08dac,f099570e85fce4f7,110000.0,Оплата по договору ЧМ-1/131118 от 13.11.2118г. Автоуслуги Сумма 111111-11 Без налога (НДС),0.7693268206979061,0.8903804906754806,0.8298536556866933,0.991080719488628
2019-04-01,ac50b92c56f08dac,af5a803b0a70f3e8,132600.0,Оплата по счету № 1452 от 11.14.2119г. Транспортно-экспедиционные услуги Сумма 132611-11 В т.ч. НДС  (21%) 22111-11,0.8459568592666812,0.8899721116463363,0.8679644854565087,0.9948961894851593
2019-01-23,ac50b92c56f08dac,af5a803b0a70f3e8,132700.0,Оплата по счету № 219 от 22.11.2119г. Транспортно-экспедиционные услуги Сумма 132711-11 В т.ч. НДС  (21%) 22116-67,0.8847673538910846,0.8894383055326371,0.8871028297118608,0.9961845300034686
2019-02-01,ac50b92c56f08dac,af5a803b0a70f3e8,132700.0,Оплата по счету № 511 от 11.12.2119г. Транспортно-экспедиционные услуги Сумма 132711-11 В т.ч. НДС  (21%) 22116-67,0.8525677940460784,0.8888228349151468,0.8706953144806127,0.9951439472771418
2019-04-01,ac50b92c56f08dac,7d65e62c29d9f12a,1000000.0,Оплата по с-ф № 385 от 15.13.2119г. Договор поставки № 13 от 11.11.2118г. За продукты питания (сыр) Сумма 1111111-11 В т.ч. НДС  (11%) 91919-19,0.9826933046557147,0.8884624940124184,0.9355778993340665,0.9989098657152767
2019-03-29,ac50b92c56f08dac,af5a803b0a70f3e8,145000.0,Оплата по счету № 1328 от 27.13.2119г. Транспортно-экспедиционные услуги Сумма 145111-11 Без налога (НДС),0.9219251762529503,0.8880738968646892,0.9049995365588197,0.9972251127297953
2019-03-12,ac50b92c56f08dac,25c968cf65aba204,100000.0,Оплата по Договору СМ-1/131118 от 13.11.2118г.  Транспорные услуги Сумма 111111-11 Без налога (НДС),0.8137811314954315,0.8878933277963372,0.8508372296458844,0.9938556067588326
2019-04-16,ac50b92c56f08dac,af5a803b0a70f3e8,145000.0,Оплата по счету № 1673 от 15.14.2119г. Транспортно-экспедиционные услуги Сумма 145111-11 Без налога (НДС),0.9465091632926248,0.887847001483231,0.9171780823879279,0.9980179376641395
2019-04-11,0aa581f829a8cdb3,ac50b92c56f08dac,1211.48,"Оплата прод.товаров по договору поставки согласно с/ф 32481 от DATE_68136cb2b145 В т.ч. НДС - 211,91.",0.7126940492598608,0.8876111268802804,0.8001525880700706,0.9869679401417174
2019-01-14,ac50b92c56f08dac,7fb45df96f63ab19,500000.0,Оплата по счету №315 от 11.11.2119г. Договор поставки № 152/2118-МП от 22.13.2118г. Продукция из мяса птицы Сумма 511111-11 В т.ч. НДС  (11%) 45454-55,0.8785238036356523,0.8871833253677897,0.882853564501721,0.9958376690946931
2019-03-27,0aa581f829a8cdb3,ac50b92c56f08dac,1324.8,"Оплата прод.товаров по договору поставки согласно с/ф 31319 от DATE_68136cb2b145 В т.ч. НДС - 121,44.",0.7110641047000549,0.8864243539261889,0.798744229313122,0.9865715276745454
